"O jornal ""Estado de Minas"" fez uma matéria sobre aplicativos e sites para estudar para o ENEM. O #EstudaVest... ";Positivo
Mesmo em ‘calamidade financeira’, governo de MG compra mais dois helicópteros ;Negativo
A BiaArantes_real (cruzeirense!!!) e o CaBertolazzi são destaque do caderno de TV do Estado de Minas deste doming… ;Neutro
Processo Seletivo Simplificado da Secretaria Municipal de Educação e Cultura de Alfenas (Ensino Médio Completo) ;Positivo
Mesmo em calamidade financeira, Estado de Minas compra mais dois helicópteros ;Negativo
A cidade de Pará de Minas é o melhor lugar do mundo. Tem as coisas que eu mais gosto nessa vida em seu nome. O estado de MG e o jogador Pará;Neutro
IF Sudeste de Minas Gerais abre seleções para Professores ;Positivo
Mesmo em calamidade financeira, governo de MG compra mais 2 helicópteros, prendam Pimentel já ;Negativo
A convite do Carlos Marcelo Carvalho, publiquei no Estado de Minas de 16 de dezembro um artigo (crônica?... ;Neutro
Representando mais uma ferramenta de monitoramento da educação da rede estadual em Minas, a Secretaria de Estado... //t.co/brsfBqHXlQ;Positivo
Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros;Negativo
A foto não seria a dos governadores ANASTAZIA e AÉCIO? ;Neutro
FINALMENTE! Educação implantará diário eletrônico em 2017 >> ;Positivo
